id,aabb_scale,total_mass,cx,cy,cz,ixx,iyy,izz,ixy,iyz,izx,pixx,piyy,pizz,rx,ry,rz
loaded_dice,0.0345,0.331015489,0.010964264,0.010964264,-0.010964264,1.758557E-04,1.758557E-04,1.754376E-04,-1.987842E-05,1.987842E-05,1.987842E-05,1.9573412E-04,1.9545603958079374E-04,1.359588404192063E-04,2.359704014686298,-0.6138204603297989,2.6159700289945933
component_name,mass,mass_density
loaded_dice_case,0.11157095353634042,1060
loaded_dice_brass,0.22869000000000003,8470
